timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
20405,192,0x6B,39.182472,3.384648,-5.807380,-5.003597,2.709035,-4.752532
20407,193,0x6A,39.182472,-3.479164,0.577867,-5.003597,5.003597,-3.764762
20407,193,0x6B,38.974293,4.147958,-5.869594,-5.003597,2.893516,-4.700150
20410,194,0x6A,39.182472,-2.894119,0.522832,-5.003597,5.003597,-3.638313
20410,194,0x6B,37.737206,4.321437,-5.822934,-5.003597,3.105334,-4.649601
20412,195,0x6A,39.182472,-2.450250,0.516850,-5.003597,5.003597,-3.440698
20412,195,0x6B,36.191441,4.979464,-5.369494,-5.003597,3.338531,-4.595692
20415,196,0x6A,39.182472,-1.992025,0.522832,-5.003597,5.003597,-3.317609
20415,196,0x6B,34.456650,5.991628,-4.717450,-5.003597,3.555236,-4.520097
20417,197,0x6A,39.182472,-1.458425,0.514457,-5.003597,5.003597,-3.202919
20417,197,0x6B,32.813972,6.539584,-4.199404,-5.003597,3.755599,-4.423428
20420,198,0x6A,39.182472,-1.056431,0.459422,-5.003597,5.003597,-3.104417
20420,198,0x6B,31.373493,6.600602,-3.572484,-5.003597,3.933361,-4.310418
20422,199,0x6A,39.182472,-0.667598,-0.089731,-5.003597,5.003597,-2.999806
20422,199,0x6B,9.499506,-11.502297,2.474179,-4.930446,5.003597,1.269989
20544,200,0x6A,29.240292,-13.793426,-0.825524,-5.003597,4.516585,5.003597
20544,200,0x6B,9.744770,-11.508282,2.592623,-4.751004,5.003597,1.384679
20546,201,0x6A,29.157740,-13.349558,-0.963111,-5.003597,4.403728,5.003597
20546,201,0x6B,9.994821,-11.644671,2.690729,-4.572784,5.003597,1.484555
20549,202,0x6A,29.089544,-12.562320,-1.234697,-5.003597,4.293619,5.003597
20549,202,0x6B,10.134801,-11.807384,2.772085,-4.385707,5.003597,1.572825
20551,203,0x6A,29.082365,-12.058630,-1.353141,-5.003597,4.139528,5.003597
20551,203,0x6B,10.272388,-11.988042,2.764907,-4.187940,5.003597,1.645976
