timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
101738,74,0x6A,0.547956,4.681558,-5.918647,1.757459,1.671633,5.003597
101738,74,0x6B,5.449654,-5.553742,3.055634,-1.278694,2.771496,3.169016
101741,75,0x6A,0.551546,5.347959,-6.209374,1.832901,1.634064,5.003597
101741,75,0x6B,5.155336,-5.943771,2.963511,-1.152092,2.830444,3.122132
101743,76,0x6A,0.642473,5.917450,-6.424729,1.906510,1.589013,5.003597
101743,76,0x6B,4.543970,-3.454039,3.670590,-1.071000,2.855337,3.120605
101746,77,0x6A,0.515653,6.477371,-6.750153,1.971720,1.552972,5.003597
101746,77,0x6B,3.847659,-1.585245,4.630112,-1.156062,2.826015,3.185815
101748,78,0x6A,0.122034,7.270591,-6.929615,2.028225,1.524109,5.003597
101748,78,0x6B,4.348955,-4.991428,3.391826,-1.224174,2.806162,3.238807
101751,79,0x6A,-0.038285,7.812566,-6.815955,2.101071,1.451416,5.003597
101751,79,0x6B,4.254438,-6.929615,2.730211,-1.142929,2.838691,3.236975
101753,80,0x6A,-0.101695,8.334201,-6.713064,2.142457,1.409113,5.003597
101753,80,0x6B,4.145566,-8.147561,2.805584,-0.995099,2.888171,3.208112
101756,81,0x6A,-0.366102,8.963513,-6.595816,2.164907,1.354746,5.003597
101756,81,0x6B,3.901497,-8.475378,3.055634,-0.830319,2.915202,3.160464
101758,82,0x6A,-0.443869,9.576077,-6.460621,2.191174,1.290758,5.003597
101758,82,0x6B,3.626323,-7.639086,3.675375,-0.723570,2.943912,3.116176
101761,83,0x6A,-0.461815,10.212566,-6.327819,2.213776,1.231962,5.003597
101761,83,0x6B,3.072384,-5.843273,4.278367,-0.716698,2.939331,3.092505
101763,84,0x6A,-0.491725,10.786844,-6.251249,2.243708,1.157895,5.003597
101763,84,0x6B,2.852245,-6.189036,3.829713,-0.804968,2.891989,3.098461
101766,85,0x6A,-0.379262,11.294123,-6.177071,2.267684,1.085355,5.003292
101766,85,0x6B,2.313859,-3.193222,5.279763,-0.902248,2.856864,3.136029
101768,86,0x6A,-0.186640,12.049059,-6.208178,2.285858,1.022130,4.897306
101768,86,0x6B,-4.010371,-2.982653,2.980261,1.776702,1.076650,1.699274
101884,87,0x6A,2.805584,19.853251,-8.354540,-0.403171,-0.679435,-3.210402
101884,87,0x6B,-3.863212,-3.081956,3.093920,1.743715,1.066723,1.697442
101886,88,0x6A,2.778067,20.172691,-8.426325,-0.485638,-0.684474,-3.331659
101886,88,0x6B,-3.734000,-3.004189,3.180061,1.678658,1.049008,1.679727
101889,89,0x6A,2.968297,20.487349,-8.640482,-0.577268,-0.711047,-3.452305
101889,89,0x6B,-3.635894,-2.792424,3.176472,1.569313,1.021061,1.651627
101891,90,0x6A,2.940779,20.578274,-8.961122,-0.682489,-0.759916,-3.656487
101891,90,0x6B,-3.522235,-2.656033,3.180061,1.486693,1.007470,1.621847
101894,91,0x6A,2.979064,20.543581,-9.215956,-0.846354,-0.797637,-3.805232
101894,91,0x6B,-3.361916,-2.602195,3.244668,1.404074,0.994794,1.598787
101896,92,0x6A,3.043670,20.338993,-9.419346,-0.948368,-0.819934,-3.953673
101896,92,0x6B,-3.153740,-2.654837,3.439683,1.324356,0.982577,1.575269
101899,93,0x6A,3.133401,20.036301,-9.518648,-1.043205,-0.853990,-4.098295
101899,93,0x6B,-2.935993,-2.577070,3.565306,1.244943,0.970512,1.543504
101901,94,0x6A,3.225525,19.607985,-9.376275,-1.125366,-0.879341,-4.219093
101901,94,0x6B,-2.748157,-2.567499,3.724428,1.158659,0.956615,1.512350
101904,95,0x6A,3.365505,18.973886,-9.203992,-1.199739,-0.926377,-4.327827
101904,95,0x6B,-2.577070,-2.669194,3.963711,1.078024,0.943634,1.475698
101906,96,0x6A,3.477968,18.242878,-9.002995,-1.277166,-0.970970,-4.427093
101906,96,0x6B,-2.431108,-2.708675,4.135994,1.008538,0.926988,1.437671
101909,97,0x6A,3.547360,17.466408,-8.687142,-1.350928,-1.031293,-4.535674
101909,97,0x6B,-2.106880,-2.699104,4.431507,0.943481,0.914160,1.397660
101911,98,0x6A,3.940979,16.565512,-8.423933,-1.409266,-1.081842,-4.685947
101911,98,0x6B,-1.907080,-2.693122,4.589434,0.877050,0.893085,1.345431
101914,99,0x6A,4.362116,15.862022,-8.073383,-1.469284,-1.162171,-4.775133
101914,99,0x6B,-1.730011,-2.877369,4.789234,0.794736,0.882395,1.313360
101916,100,0x6A,4.749753,15.121443,-7.659425,-1.483639,-1.192409,-4.870581
101916,100,0x6B,-1.509871,-3.047260,4.974678,0.752586,0.865901,1.278999
101919,101,0x6A,5.385047,14.301902,-7.052845,-1.487915,-1.223716,-4.974581
101919,101,0x6B,-1.493121,-3.300899,5.313262,0.728151,0.849408,1.242958
101921,102,0x6A,5.752346,13.543377,-6.479764,-1.486693,-1.233337,-5.003597
101921,102,0x6B,-1.489532,-3.415754,5.544170,0.719752,0.825584,1.204626
101924,103,0x6A,6.080163,12.626925,-6.001199,-1.490206,-1.249678,-5.003597
101924,103,0x6B,-1.298106,-3.582056,5.686543,0.719447,0.809396,1.173625
101926,104,0x6A,7.357930,11.889936,-5.460421,-1.501965,-1.249525,-5.003597
101926,104,0x6B,-1.551746,-3.817749,6.088538,0.730137,0.802066,1.139111
101929,105,0x6A,6.496514,11.302498,-5.215157,-1.512655,-1.227076,-5.003597
101929,105,0x6B,-1.427319,-4.150351,6.062216,0.747546,0.763276,1.090242
101931,106,0x6A,7.651050,10.181460,-5.316852,-1.525636,-1.256092,-5.003597
101931,106,0x6B,-1.071985,-4.095316,5.716454,0.779311,0.760833,1.061226
101934,107,0x6A,7.598409,9.955338,-5.048856,-1.520596,-1.210582,-5.003597
101934,107,0x6B,-1.295714,-4.229314,5.797810,0.810924,0.771675,1.044427
101936,108,0x6A,8.193025,9.646665,-4.911269,-1.527316,-1.250136,-5.003597
101936,108,0x6B,-1.387837,-4.534399,5.630312,0.831998,0.771981,0.996321
101939,109,0x6A,8.199007,9.158529,-4.638487,-1.505783,-1.139569,-5.003597
101939,109,0x6B,-1.588834,-4.587041,5.523831,0.881326,0.775188,0.957684
101941,110,0x6A,7.733603,8.748160,-4.126423,-1.479058,-1.112691,-5.003597
101941,110,0x6B,-1.800599,-4.498507,5.440083,0.906219,0.786336,0.917214
101944,111,0x6A,7.945368,8.271988,-3.614359,-1.460579,-1.117578,-5.003597
101944,111,0x6B,-2.042274,-4.643272,5.487939,0.933249,0.799317,0.883158
101946,112,0x6A,7.750352,8.032706,-3.195615,-1.468978,-1.099863,-5.003597
101946,112,0x6B,-2.136791,-4.662415,5.423333,0.947605,0.812451,0.848186
101949,113,0x6A,7.536195,7.695317,-2.950350,-1.486082,-1.134835,-5.003597
101949,113,0x6B,-2.224129,-4.778467,5.417351,0.960738,0.830777,0.824515
101951,114,0x6A,7.865208,7.131808,-2.519642,-1.522276,-1.213331,-5.003597
101951,114,0x6B,-8.367702,-3.151347,8.909675,-0.745256,-0.696234,0.498466
102067,115,0x6A,9.101101,3.101098,-3.085545,-0.556956,-1.328785,-5.003597
102067,115,0x6B,-9.208778,-2.977868,8.995816,-0.870025,-0.849866,0.451582
102069,116,0x6A,2.994617,4.511667,-4.304688,-0.771981,-1.200808,-5.003597
102069,116,0x6B,-6.043073,-2.329413,8.864212,-0.955851,-0.943329,0.423940
102072,117,0x6A,4.856234,3.838088,-3.786642,-1.102764,-1.269225,-5.003597
102072,117,0x6B,-6.563512,-2.888137,9.162118,-1.097878,-0.983951,0.412945
102074,118,0x6A,1.311267,5.976075,-3.952943,-1.358717,-1.445918,-5.003597
102074,118,0x6B,-6.406783,-3.616751,12.392428,-1.096350,-0.952339,0.531605
102077,119,0x6A,12.849458,0.768096,-2.864209,-1.716073,-2.012190,-5.003597
102077,119,0x6B,-6.381658,-5.307281,10.435100,-1.107804,-1.088104,0.464868
102079,120,0x6A,9.066405,-0.241675,-2.542374,-1.904067,-1.348027,-5.003597
102079,120,0x6B,-6.820741,-4.241278,10.418349,-1.038165,-1.321301,0.333838
102082,121,0x6A,12.058630,-3.692126,-2.032703,-2.031280,-1.283886,-5.003597
102082,121,0x6B,-7.241878,-4.715057,10.186246,-1.031293,-1.415222,0.241903
102084,122,0x6A,14.532807,-5.858827,-1.353141,-2.081371,-1.032362,-5.003597
102084,122,0x6B,-8.074580,-5.186443,10.297512,-1.052673,-1.599092,0.093768
102087,123,0x6A,12.588639,-6.518049,-1.328017,-2.125506,-0.754571,-5.003597
102087,123,0x6B,-7.709675,-5.284549,9.706486,-1.067640,-1.748144,-0.101556
102089,124,0x6A,2.775674,-5.759524,-2.197808,-2.154980,-0.857349,-5.003597
102089,124,0x6B,-5.290531,-4.101298,9.018549,-1.051757,-1.867262,-0.301920
102092,125,0x6A,4.084548,-6.147161,-1.252643,-2.120466,-1.406975,-5.003597
102092,125,0x6B,-4.646862,-4.406384,10.515260,-1.061226,-1.907121,-0.377820
102094,126,0x6A,8.583055,-6.638887,-0.599402,-2.135432,-1.823891,-5.003597
102094,126,0x6B,-5.612366,-5.582456,9.926625,-1.035722,-2.078164,-0.485027
102097,127,0x6A,9.598808,-6.824330,-0.077767,-2.132072,-1.832748,-5.003597
102097,127,0x6B,-5.151748,-6.026324,9.534203,-0.978453,-2.243555,-0.669661
102099,128,0x6A,12.358929,-7.592427,0.294317,-2.059990,-1.710270,-5.003597
102099,128,0x6B,-5.292924,-5.746364,10.662418,-0.930653,-2.383291,-0.871857
102102,129,0x6A,12.142378,-7.168897,0.254836,-1.930945,-1.373989,-5.003597
102102,129,0x6B,-5.306085,-5.757132,10.862219,-0.884380,-2.550362,-1.064433
102104,130,0x6A,9.978071,-5.758328,-0.334995,-1.830763,-1.214247,-5.003597
102104,130,0x6B,-5.139783,-5.729614,11.448460,-0.833220,-2.807384,-1.326188
102107,131,0x6A,9.238688,-4.706682,-0.653241,-1.798998,-1.280374,-5.003597
102107,131,0x6B,-5.045267,-5.527421,11.413764,-0.748768,-3.056006,-1.483486
102109,132,0x6A,8.528021,-3.162115,-1.012164,-1.831374,-1.370476,-5.003597
102109,132,0x6B,-4.530809,-5.522635,10.640882,-0.697150,-3.276834,-1.623222
102112,133,0x6A,8.367702,-2.347359,-1.124627,-1.947744,-1.482570,-5.003597
102112,133,0x6B,-4.146762,-5.434101,10.053444,-0.611934,-3.456581,-1.740966
102114,134,0x6A,8.662019,-1.744368,-1.019342,-2.041817,-1.549918,-5.003597
102114,134,0x6B,-3.804588,-5.091927,9.616754,-0.538020,-3.629914,-1.840232
102117,135,0x6A,8.851050,-1.216750,-0.786042,-2.137418,-1.571451,-5.003597
102117,135,0x6B,-3.321238,-4.756931,9.187243,-0.468228,-3.783699,-1.920866
102119,136,0x6A,8.897711,-0.788435,-0.453440,-2.216983,-1.532203,-5.003597
102119,136,0x6B,-2.848655,-4.545166,8.892925,-0.417221,-3.903582,-1.977218
102122,137,0x6A,8.721839,-0.553938,-0.175872,-2.300366,-1.465008,-5.003597
102122,137,0x6B,-2.386841,-4.299902,8.550752,-0.373544,-4.011704,-2.028073
102124,138,0x6A,8.599805,-0.501296,0.025125,-2.381000,-1.411251,-5.003597
102124,138,0x6B,-1.929811,-3.943372,8.033902,-0.353233,-4.096615,-2.074193
102127,139,0x6A,8.518449,-0.574277,0.232104,-2.464383,-1.385595,-5.003597
102127,139,0x6B,-1.262214,-3.463611,7.808977,-0.349415,-4.159687,-2.121688
102129,140,0x6A,8.441879,-0.820738,0.404387,-2.538450,-1.381472,-5.003597
102129,140,0x6B,-0.845863,-3.017349,7.628319,-0.360563,-4.212527,-2.187508
102132,141,0x6A,8.531610,-1.058824,0.546760,-2.629622,-1.424690,-5.003597
102132,141,0x6B,-0.546760,-2.585445,7.657032,-0.426078,-4.227493,-2.225535
102248,142,0x6A,23.003401,-3.973282,2.750550,-3.408628,-0.201586,-5.003597
102248,142,0x6B,3.018546,0.709472,-0.790828,-3.699095,-4.532162,-4.005596
102251,143,0x6A,23.438894,-4.165905,2.774478,-3.394120,-0.151342,-5.003597
102251,143,0x6B,2.896512,2.337788,-1.196411,-3.652363,-4.458400,-3.919770
102253,144,0x6A,24.388844,-4.450650,2.774478,-3.388775,-0.076816,-5.003597
102253,144,0x6B,3.440879,1.807778,-1.706082,-3.635412,-4.362494,-3.818061
102256,145,0x6A,23.464020,-4.266403,2.623730,-3.354719,0.054062,-5.003597
102256,145,0x6B,3.762714,1.052842,-1.594816,-3.586237,-4.225355,-3.756821
102258,146,0x6A,23.540588,-4.402793,2.516053,-3.317762,0.087048,-5.003597
102258,146,0x6B,3.933800,0.187837,-1.333999,-3.507283,-4.104098,-3.749949
102261,147,0x6A,23.467607,-4.505685,2.463411,-3.265380,0.126755,-5.003597
102261,147,0x6B,4.152744,-0.720240,-1.016950,-3.382666,-3.990172,-3.775453
102263,148,0x6A,23.629124,-4.805984,2.474179,-3.204446,0.200364,-5.003597
